Date,open,high,low,close,adjclose,volume,growth_rate
2012-07-31,23.0115909576416,23.114772623235528,22.942045558582652,23.037954330444336,23.037954330444336,1686.3181818181818,0.0507961319527672
2012-08-31,23.76173915033755,23.831521739130434,23.695434736168902,23.769130458002504,23.769130458002504,10527.130434782608,0.031737892916643605
2012-09-30,23.682750034332276,23.760750102996827,23.58950004577637,23.66800003051758,23.66800003051758,6620.0,-0.004254696134703445
2012-10-31,23.503043464992356,23.570652090984844,23.430652203767195,23.48391300698985,23.48391300698985,14075.695652173914,-0.0077778867369598164
2012-11-30,23.33363628387451,23.3865909576416,23.212499965320934,23.275454347783867,23.275454347783867,13286.90909090909,-0.00887665778458376
2012-12-31,23.580000024092826,23.640789433529502,23.47447365208676,23.54815804330926,23.54815804330926,21514.0,0.011716364005214731
2013-01-31,24.27068181471391,24.313636606389824,24.157045451077547,24.21227299083363,24.21227299083363,36509.954545454544,0.02820241593006732
2013-02-28,24.5167498588562,24.60624990463257,24.435999965667726,24.50399990081787,24.50399990081787,59082.7,0.012048720501981969
2013-03-31,25.678750228881835,25.804500007629393,25.602000045776368,25.685500049591063,25.685500049591063,46707.25,0.04821662396161525
2013-04-30,25.873809360322497,25.960238138834637,25.730952217465354,25.840714409237815,25.840714409237815,19505.714285714286,0.006042878641532365
2013-05-31,27.048409028486773,27.155681870200418,26.932499885559082,27.095681710676715,27.095681710676715,22919.363636363636,0.048565503320227875
2013-06-30,25.912999820709228,26.03675022125244,25.753500080108644,25.870000171661378,25.870000171661378,17919.8,-0.04523530915748736
2013-07-31,26.794999910437543,26.882391390593156,26.699782744697902,26.794565283733867,26.794565283733867,5804.695652173913,0.03573889083639359
2013-08-31,26.739318414167926,26.79000004855069,26.63068199157715,26.6990909576416,26.6990909576416,7015.090909090909,-0.003563197427585247
2013-09-30,27.149285634358723,27.211190632411412,27.055000214349654,27.13785716465541,27.13785716465541,36737.28571428572,0.01643375078611917
2013-10-31,27.28239158962084,27.35173930292544,27.16173910058063,27.279130438099738,27.279130438099738,26011.869565217392,0.005205763763408789
2013-11-30,28.30952362787156,28.380714416503906,28.216904867263068,28.29166675749279,28.29166675749279,16389.52380952381,0.03711761713558442
2013-12-31,28.020749950408934,28.07299976348877,27.894500160217284,27.960499954223632,27.960499954223632,27263.5,-0.011705453980771661
2014-01-31,28.615000117908824,28.7004546252164,28.46386363289573,28.558863639831543,28.558863639831543,26026.545454545456,0.021400321402962746
2014-02-28,28.409750080108644,28.50325002670288,28.301500129699708,28.437249851226806,28.437249851226806,95550.9,-0.004258355309176944
2014-03-31,28.645476295834495,28.72166669936407,28.537380854288738,28.614761897495814,28.614761897495814,19496.619047619046,0.006242236756285709
2014-04-30,28.876999950408937,28.956499767303466,28.766999816894533,28.85999994277954,28.85999994277954,15977.9,0.008570333248350014
2014-05-31,29.491905030750093,29.575238273257302,29.39642860775902,29.51142846970331,29.51142846970331,33954.04761904762,0.022572021074682987
2014-06-30,30.585714431036088,30.636666797456286,30.478095190865652,30.558333351498558,30.558333351498558,57373.19047619047,0.035474558029951274
2014-07-31,30.99847826750382,31.081739342730977,30.891086827153746,30.96413056746773,30.96413056746773,36619.217391304344,0.013279428930284673
2014-08-31,31.03952389671689,31.12666656857445,30.94380960010347,31.056428545997257,31.056428545997257,51351.57142857143,0.002980803169280601
2014-09-30,32.324999895962804,32.445682005448774,32.18772714788263,32.302954413674094,32.302954413674094,67057.72727272728,0.040137450635401445
2014-10-31,31.490869522094727,31.64760854969854,31.26260881838591,31.474347570668098,31.474347570668098,127479.95652173914,-0.025651116377616547
2014-11-30,33.3375,33.46024990081787,33.209500312805176,33.35275001525879,33.35275001525879,72164.1,0.059680425158081266
2014-12-31,33.64833323160807,33.79761904761905,33.43666685195196,33.61738114129929,33.61738114129929,144665.09523809524,0.007934312040819139
2015-01-31,35.138333275204616,35.39619064331055,34.864047459193635,35.13095201764788,35.13095201764788,114723.38095238095,0.04502346182133596
2015-02-28,37.153750038146974,37.314499855041504,37.05174961090088,37.2504997253418,37.2504997253418,133286.1,0.060332771700270835
2015-03-31,39.26840868863192,39.43613624572754,39.06090892444957,39.24204583601518,39.24204583601518,150717.13636363635,0.0534636078806352
2015-04-30,40.21025009155274,40.34850025177002,39.909750366210936,40.104750061035155,40.104750061035155,230100.7,0.021984180657273755
2015-05-31,39.26724987030029,39.47574996948242,39.00050029754639,39.254500198364255,39.254500198364255,367946.25,-0.02120072713025041
2015-06-30,38.666363282637164,38.87863610007546,38.44499986821955,38.64000008322976,38.64000008322976,275308.04545454547,-0.01565425905384737
2015-07-31,39.064782349959664,39.24152158654255,38.84869567207668,39.02543474280316,39.02543474280316,286787.17391304346,0.009975017048218954
2015-08-31,37.7221429007394,37.953809465680806,37.30095218476795,37.61309487479074,37.61309487479074,256562.52380952382,-0.03619024047574185
2015-09-30,35.34431838989258,35.600454503839664,35.039318258112125,35.24568176269531,35.24568176269531,214051.45454545456,-0.06294119428290194
2015-10-31,36.54931831359863,36.762272748080164,36.326136502352625,36.568863435225055,36.568863435225055,141723.4090909091,0.03754166769814685
2015-11-30,38.91261909121559,39.14095251900809,38.7504764738537,38.96904772803897,38.96904772803897,175956.66666666666,0.06563464289956396
2015-12-31,37.94571395147415,38.160238175165084,37.5773807707287,37.77642858596075,37.77642858596075,212969.0,-0.030604267017284838
2016-01-31,35.33449993133545,35.61324977874756,34.94549961090088,35.27200012207031,35.27200012207031,488723.0,-0.06629606232340313
2016-02-29,34.16095261346726,34.413809640066965,33.772380738031295,34.050475892566496,34.050475892566496,353704.38095238095,-0.03463155549093698
2016-03-31,36.09380994524275,36.282857259114586,35.89380972726004,36.074762253534224,36.074762253534224,353163.2380952381,0.059449576192550285
2016-04-30,36.40904780796596,36.60333324614025,36.24714279174805,36.45880944388254,36.45880944388254,129358.66666666667,0.01064586892213509
2016-05-31,36.43795429576527,36.61863639137962,36.31568163091486,36.48522741144354,36.48522741144354,85140.13636363637,0.0007245976477006174
2016-06-30,36.779545523903586,36.97590931979093,36.61522743918679,36.8004545731978,36.8004545731978,169668.5,0.008639857392128728
2016-07-31,38.1764288402739,38.33404758998326,38.046190897623696,38.21952365693592,38.21952365693592,155483.04761904763,0.03856118355591312
2016-08-31,38.638043445089586,38.746956203294836,38.49499976116678,38.636087334674336,38.636087334674336,45570.04347826087,0.010899237820898909
2016-09-30,38.56749985434792,38.68477283824574,38.38363630121405,38.53045428882945,38.53045428882945,76604.59090909091,-0.00273405132693344
2016-10-31,38.90952355521066,39.03833371117001,38.78833334786551,38.94214303152902,38.94214303152902,100598.66666666667,0.010684762230247622
2016-11-30,39.645682074806906,39.85636381669478,39.48318169333718,39.73295437205922,39.73295437205922,165839.81818181818,0.020307340042635225
2016-12-31,41.86238079979306,42.04261870611282,41.71642866588774,41.923333122616725,41.923333122616725,106969.42857142857,0.055127507762116286
2017-01-31,42.398635690862484,42.56431839682839,42.24954535744407,42.396136717362836,42.396136717362836,84167.68181818182,0.011277814990598723
2017-02-28,43.279500579833986,43.40749969482422,43.13825016021728,43.29300022125244,43.29300022125244,88155.7,0.021154368613079445
2017-03-31,43.819999860680625,43.94586911408798,43.69804365738578,43.85260839047639,43.85260839047639,70924.78260869565,0.012926065792715354
2017-04-30,43.88916630215115,44.034999211629234,43.777222527398,43.90388827853732,43.90388827853732,108105.33333333333,0.001169369165097806
2017-05-31,43.71749999306419,43.79659063165838,43.57250005548651,43.69704541293058,43.69704541293058,57733.36363636364,-0.004711265305124734
2017-06-30,43.762272748080164,43.87909091602672,43.6111366965554,43.72613646767356,43.72613646767356,87886.0,0.0006657442046270732
2017-07-31,43.06642841157459,43.21095239548456,42.9269045875186,43.06880932762509,43.06880932762509,67373.85714285714,-0.01503282002823255
2017-08-31,42.275869784147844,42.423043292501696,42.12760842364767,42.27847804193912,42.27847804193912,56410.260869565216,-0.018350432668660762
2017-09-30,42.60333360944475,42.71904754638672,42.50357164655413,42.63690439860026,42.63690439860026,49182.95238095238,0.008477749750253352
2017-10-31,44.19068145751953,44.311363740400836,44.09386374733665,44.21500015258789,44.21500015258789,60280.545454545456,0.03701243737665534
2017-11-30,44.783863587812945,44.91818185286088,44.62704519792037,44.771136717362836,44.771136717362836,45928.181818181816,0.012578006623446656
2017-12-31,45.38499952617445,45.51078936928197,45.22631574931898,45.37342091610557,45.37342091610557,45249.73684210526,0.01345251076703539
2018-01-31,46.240454413674094,46.36613637750799,46.04159112410112,46.223636107011274,46.223636107011274,68919.5,0.01873817697100091
2018-02-28,44.30950031280518,44.56375007629394,44.08224983215332,44.33474998474121,44.33474998474121,148308.45,-0.04086407477544927
2018-03-31,44.11238079979306,44.320238385881694,43.84833326793852,44.0802377973284,44.0802377973284,82471.80952380953,-0.005740692966587229
2018-04-30,44.038500022888186,44.23199996948242,43.85699996948242,44.12299995422363,44.12299995422363,67937.9,0.0009700981444755435
2018-05-31,46.404772845181554,46.53727288679643,46.24704551696777,46.4234092018821,46.4234092018821,74857.95454545454,0.05213628379858762
2018-06-30,47.20785740443638,47.37666647774832,46.981666564941406,47.18285696847098,47.18285696847098,62368.666666666664,0.016359155427087588
2018-07-31,47.42977315729315,47.60431809858842,47.325909181074664,47.51454544067383,47.51454544067383,98904.04545454546,0.007029851380650675
2018-08-31,48.66608677739682,48.78478274138077,48.547608748726226,48.69086970453677,48.69086970453677,81632.78260869565,0.024757140217866364
2018-09-30,48.6667501449585,48.79275016784668,48.51475028991699,48.672999954223634,48.672999954223634,49366.1,-0.0003670041307862252
2018-10-31,47.45695644876231,47.673260730245836,47.20217381352963,47.40804357114045,47.40804357114045,106613.52173913043,-0.025988872357834057
2018-11-30,46.751136259599164,46.889545614069156,46.45840887589888,46.65886324102228,46.65886324102228,61552.454545454544,-0.01580281052927132
2018-12-31,44.79157899555407,45.01263186806127,44.44815766183954,44.648157822458366,44.648157822458366,87049.0,-0.043093750659491246
2019-01-31,44.94204521179199,45.24431800842285,44.791363802823156,45.10704526034269,45.10704526034269,99775.77272727272,0.010277858264815073
2019-02-28,47.69225025177002,47.871750068664554,47.53974952697754,47.729750061035155,47.729750061035155,58486.7,0.058144016872643686
2019-03-31,48.85499990554083,49.06000046502976,48.69357172648112,48.873333158947176,48.873333158947176,80217.0,0.023959545073034043
2019-04-30,50.66825008392334,50.83474960327148,50.56399993896484,50.73999996185303,50.73999996185303,69967.1,0.038193973732772224
2019-05-31,50.0863638791171,50.236363497647375,49.759545586325906,49.99522729353471,49.99522729353471,88364.72727272728,-0.014678215783962329
2019-06-30,50.224999809265135,50.454999923706055,50.09874973297119,50.31875019073486,50.31875019073486,83019.3,0.0064710756348933885
2019-07-31,52.24630471934443,52.39586937945822,52.119130839472234,52.255434782608695,52.255434782608695,70455.34782608696,0.03848832859585679
2019-08-31,50.81886378201571,51.1245455308394,50.443863435225055,50.76022737676447,50.76022737676447,85672.90909090909,-0.02861343345557334
2019-09-30,52.85238029843285,53.068333217075896,52.71023832048689,52.91380909511021,52.91380909511021,82668.04761904762,0.04242655775280362
2019-10-31,52.86217382679815,53.066738957944125,52.60456516431726,52.86456531027089,52.86456531027089,66588.95652173914,-0.0009306414654595355
2019-11-30,55.046190534319194,55.21333312988281,54.9499998546782,55.126905168805806,55.126905168805806,68624.52380952382,0.04279501486973113
2019-12-31,55.90125007629395,56.088250160217285,55.65974998474121,55.8689998626709,55.8689998626709,91906.7,0.013461570019080524
2020-01-31,57.55522762645375,57.73363633589311,57.34318161010742,57.560909097844906,57.560909097844906,84339.09090909091,0.030283506762834773
2020-02-29,58.43175010681152,58.69424991607666,57.952999687194826,58.37024993896485,58.37024993896485,165968.05,0.01406059865635865
2020-03-31,46.139545614069156,47.07318184592507,44.942045731977984,46.093182130293414,46.093182130293414,418898.04545454547,-0.2103309103783008
2020-04-30,48.35625,48.765749549865724,47.84000015258789,48.34949989318848,48.34949989318848,176079.2,0.04895122572611809
2020-05-31,50.988999938964845,51.320250511169434,50.645500373840335,51.045000076293945,51.045000076293945,115984.9,0.055750321907367034
2020-06-30,52.97477254000577,53.39886353232644,52.63113646073775,53.03318214416504,53.03318214416504,103296.45454545454,0.03894959476735185
2020-07-31,53.80391311645508,54.04521776282269,53.50282602724822,53.78478274138077,53.78478274138077,88699.21739130435,0.014172270394271054
2020-08-31,54.748095194498696,54.96095257713681,54.50452423095703,54.79119055611746,54.79119055611746,60542.380952380954,0.01871175755372872
2020-09-30,54.85636329650879,55.17113633589311,54.42977298389781,54.78386324102228,54.78386324102228,98756.54545454546,-0.00013373162767246953
2020-10-31,55.56227267872203,55.779772845181554,55.23249990289862,55.510454351251774,55.510454351251774,94659.86363636363,0.013262867334361684
2020-11-30,57.689762115478516,58.12809535435268,57.50357200985863,57.94666689918155,57.94666689918155,115511.42857142857,0.04388745464978959
2020-12-31,59.25636378201571,59.419545433738016,59.01568170027299,59.24909071488814,59.24909071488814,101532.5,0.02247625075610665
2021-01-31,61.066249465942384,61.37624988555908,60.726750183105466,61.10599956512451,61.10599956512451,142975.1,0.03134071473218015
2021-02-28,62.76924991607666,63.011999893188474,62.46399974822998,62.797750091552736,62.797750091552736,103495.1,0.027685506144535244
2021-03-31,63.8706522402556,64.22847780974016,63.64043476270593,64.0202170662258,64.0202170662258,99031.52173913043,0.019466732054744456
2021-04-30,66.79650077819824,66.96675033569336,66.57074966430665,66.77975006103516,66.77975006103516,137208.3,0.043104086822366744
2021-05-31,66.53666614350819,66.77095249720982,66.18738047281902,66.50809551420666,66.50809551420666,81389.42857142857,-0.004067917992807917
2021-06-30,68.38500040227717,68.62750070745295,68.1875,68.43863573941317,68.43863573941317,64005.545454545456,0.029027146398954318
2021-07-31,70.81250034679066,71.07045433738016,70.53181804310192,70.8472733931108,70.8472733931108,92985.22727272728,0.03519412138589011
2021-08-31,72.54886315085672,72.75954575972123,72.35204488580877,72.64409082586116,72.64409082586116,59018.545454545456,0.0253618431125831
2021-09-30,72.92000024968928,73.14545405994762,72.57454508001155,72.7772726579146,72.7772726579146,67553.68181818182,0.001833347083559695
2021-10-31,72.20125007629395,72.71416727701823,71.9741662343343,72.49833297729492,72.49833297729492,64750.083333333336,-0.003832785572094904
